"player_id","player_name.x","SALARY","fantasy_points","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","eFG%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS"
"kuzmaky01","Kyle Kuzma",1423560,1912.1,"PF",22,"LAL",77,37,2401,468,1039,0.45,159,434,0.366,309,605,0.511,0.527,147,208,0.707,88,395,483,141,49,34,140,160,1242
"lambje01","Jeremy Lamb",7488372,1614.8,"SG",25,"CHO",80,18,1967,380,832,0.457,94,254,0.37,286,578,0.495,0.513,179,208,0.861,49,275,324,186,61,32,93,138,1033
"laymaja01","Jake Layman",1312611,82.7,"SF",23,"POR",35,1,160,14,47,0.298,4,20,0.2,10,27,0.37,0.34,2,3,0.667,4,12,16,11,6,4,5,13,34
"leaftj01","T.J. Leaf",2407560,265.9,"PF",20,"IND",53,0,459,64,136,0.471,18,42,0.429,46,94,0.489,0.537,10,16,0.625,29,53,82,9,5,4,10,45,156
"leeco01","Courtney Lee",12253780,1447.8,"SG",32,"NYK",76,69,2310,343,755,0.454,113,278,0.406,230,477,0.482,0.529,114,124,0.919,30,194,224,180,80,17,84,109,913
"lenal01","Alex Len",4187599,1271.6,"C",24,"PHO",69,13,1395,214,378,0.566,1,3,0.333,213,375,0.568,0.567,158,231,0.684,175,343,518,82,27,61,78,158,587
"leonaka01","Kawhi Leonard",18868626,234.9,"SF",26,"SAS",9,9,210,52,111,0.468,11,35,0.314,41,76,0.539,0.518,31,38,0.816,6,36,42,21,18,9,16,9,146
"leoname01","Meyers Leonard",9904495,216.5,"C",25,"POR",33,2,254,46,78,0.59,11,26,0.423,35,52,0.673,0.66,9,11,0.818,12,58,70,17,7,0,10,36,112
"leuerjo01","Jon Leuer",10002681,76.9,"PF",28,"DET",8,0,136,15,36,0.417,0,3,0,15,33,0.455,0.417,13,15,0.867,7,25,32,5,1,3,7,16,43
"leverca01","Caris LeVert",1702800,1540.5,"SF",23,"BRK",71,10,1864,320,735,0.435,85,245,0.347,235,490,0.48,0.493,133,187,0.711,53,207,260,299,82,22,153,159,858
"lillada01","Damian Lillard",26153057,2582.5,"PG",27,"POR",73,73,2670,621,1415,0.439,227,629,0.361,394,786,0.501,0.519,493,538,0.916,62,263,325,481,77,27,206,117,1962
"livinsh01","Shaun Livingston",7692308,765.2,"PG",32,"GSW",71,7,1129,172,343,0.501,0,5,0,172,338,0.509,0.501,50,61,0.82,32,99,131,140,35,21,58,117,394
"looneke01","Kevon Looney",1471382,695,"C",21,"GSW",66,4,910,112,193,0.58,1,5,0.2,111,188,0.59,0.583,42,77,0.545,83,132,215,42,34,56,31,106,267
"lopezbr01","Brook Lopez",22642650,1549.8,"C",29,"LAL",74,72,1735,369,793,0.465,112,325,0.345,257,468,0.549,0.536,111,158,0.703,74,220,294,126,30,98,98,195,961
"lopezro01","Robin Lopez",14357750,1249,"C",29,"CHI",64,64,1690,342,645,0.53,4,14,0.286,338,631,0.536,0.533,68,90,0.756,134,156,290,124,14,53,107,109,756
"loveke01","Kevin Love",24119025,1658.7,"C",29,"CLE",59,59,1651,334,729,0.458,137,330,0.415,197,399,0.494,0.552,234,266,0.88,101,445,546,103,43,24,90,120,1039
"lowryky01","Kyle Lowry",31200000,2395.3,"PG",31,"TOR",78,78,2510,403,944,0.427,238,596,0.399,165,348,0.474,0.553,223,261,0.854,66,368,434,537,85,19,183,192,1267
"lylestr01","Trey Lyles",2441400,1242.9,"PF",22,"DEN",73,2,1391,270,550,0.491,83,218,0.381,187,332,0.563,0.566,101,143,0.706,55,292,347,91,30,34,61,111,724
"mahinia01","Ian Mahinmi",15944154,789.9,"C",31,"WAS",77,0,1145,138,248,0.556,0,2,0,138,246,0.561,0.556,90,128,0.703,135,177,312,53,38,42,100,230,366
"makerth01","Thon Maker",2799720,768,"C",20,"MIL",74,12,1238,130,316,0.411,31,104,0.298,99,212,0.467,0.46,65,93,0.699,75,150,225,46,38,53,44,162,356
"markkla01","Lauri Markkanen",4536120,1696.1,"PF",20,"CHI",68,68,2020,374,862,0.434,145,401,0.362,229,461,0.497,0.518,140,166,0.843,79,429,508,79,39,40,83,103,1033
"matthwe02","Wesley Matthews",17884176,1315.6,"SF",31,"DAL",63,62,2131,283,697,0.406,153,402,0.381,130,295,0.441,0.516,83,101,0.822,28,170,198,172,76,16,83,140,802
"mccawpa01","Patrick McCaw",1312611,487.9,"SG",22,"GSW",57,10,961,92,225,0.409,19,80,0.238,73,145,0.503,0.451,26,34,0.765,16,66,82,81,43,10,41,67,229
"mccolcj01","CJ McCollum",23962573,2389.2,"SG",26,"POR",81,81,2923,667,1505,0.443,189,476,0.397,478,1029,0.465,0.506,209,250,0.836,53,268,321,272,77,35,151,168,1732
"mccontj01","T.J. McConnell",1600520,1270.7,"PG",25,"PHI",76,1,1706,210,421,0.499,27,62,0.435,183,359,0.51,0.531,31,39,0.795,37,189,226,303,92,13,112,122,478
"mcderdo01","Doug McDermott",3294994,938.5,"SF",26,"TOT",81,4,1768,237,508,0.467,92,216,0.426,145,292,0.497,0.557,64,81,0.79,40,160,200,79,19,16,56,122,630
"mcderdo01","Doug McDermott",3294994,600.8,"SF",26,"NYK",55,1,1172,151,328,0.46,53,137,0.387,98,191,0.513,0.541,40,53,0.755,33,101,134,50,10,12,34,73,395
"mcderdo01","Doug McDermott",3294994,337.7,"SF",26,"DAL",26,3,596,86,180,0.478,39,79,0.494,47,101,0.465,0.586,24,28,0.857,7,59,66,29,9,4,22,49,235
"mcgeeja01","JaVale McGee",1471382,653.3,"C",30,"GSW",65,17,615,136,219,0.621,0,6,0,136,213,0.638,0.621,38,52,0.731,59,110,169,33,21,57,27,91,310
"mcgruro01","Rodney McGruder",1544951,168.9,"SG",26,"MIA",18,2,299,36,73,0.493,15,35,0.429,21,38,0.553,0.596,4,8,0.5,11,21,32,17,8,3,4,21,91
"mckinal01","Alfonzo McKinnie",1378242,29.9,"SF",25,"TOR",14,0,53,8,15,0.533,3,9,0.333,5,6,0.833,0.633,2,3,0.667,1,6,7,1,1,1,3,8,21
"mclembe01","Ben McLemore",5200000,657.3,"SG",24,"MEM",56,17,1091,157,373,0.421,55,159,0.346,102,214,0.477,0.495,53,64,0.828,34,105,139,51,38,15,61,139,422
"middlkh01","Khris Middleton",1300000,2427.8,"SF",26,"MIL",82,82,2982,593,1272,0.466,146,407,0.359,447,865,0.517,0.524,320,362,0.884,45,384,429,328,119,21,191,270,1652
"milescj01","C.J. Miles",7936509,959.9,"SF",30,"TOR",70,3,1337,227,599,0.379,164,454,0.361,63,145,0.434,0.516,81,97,0.835,18,134,152,55,37,21,39,134,699
"milleda01","Darius Miller",2100000,974.3,"SF",27,"NOP",82,3,1944,216,487,0.444,147,358,0.411,69,129,0.535,0.594,58,67,0.866,18,146,164,111,28,17,58,160,637
"millspa01","Paul Millsap",31269231,987.5,"PF",32,"DEN",38,37,1143,202,435,0.464,39,113,0.345,163,322,0.506,0.509,112,161,0.696,65,180,245,105,39,44,73,99,555
"millspa02","Patty Mills",10714286,1268.3,"PG",29,"SAS",82,36,2107,280,682,0.411,154,414,0.372,126,268,0.47,0.523,105,118,0.89,26,128,154,229,55,11,106,128,819
"mitchdo01","Donovan Mitchell",2621280,2243.7,"SG",21,"UTA",79,71,2638,595,1362,0.437,187,550,0.34,408,812,0.502,0.506,239,297,0.805,52,244,296,291,118,27,215,213,1616
"monkma01","Malik Monk",3447480,613.7,"SG",19,"CHO",63,0,854,153,425,0.36,83,243,0.342,70,182,0.385,0.458,32,38,0.842,8,58,66,91,20,9,49,60,421
"mooreet01","E'Twaun Moore",8445024,1620.1,"SG",28,"NOP",82,80,2586,423,832,0.508,128,301,0.425,295,531,0.556,0.585,48,68,0.706,57,181,238,187,79,12,102,182,1022
"morrima02","Markieff Morris",8600000,1500.8,"PF",28,"WAS",73,73,1968,330,687,0.48,76,207,0.367,254,480,0.529,0.536,105,128,0.82,75,334,409,142,56,38,127,216,841
"mozgoti01","Timofey Mozgov",1.6e+07,245.1,"C",31,"BRK",31,13,359,52,93,0.559,4,18,0.222,48,75,0.64,0.581,23,30,0.767,32,66,98,11,5,13,33,39,131
"mudiaem01","Emmanuel Mudiay",4294480,369.1,"PG",21,"NYK",22,14,493,75,204,0.368,9,46,0.196,66,158,0.418,0.39,35,51,0.686,10,48,58,85,20,7,41,33,194
"mudiaem01","Emmanuel Mudiay",4294480,937.4,"PG",21,"TOT",64,14,1245,204,526,0.388,47,148,0.318,157,378,0.415,0.433,98,129,0.76,26,126,152,206,41,11,113,80,553
"mudiaem01","Emmanuel Mudiay",4294480,568.3,"PG",21,"DEN",42,0,752,129,322,0.401,38,102,0.373,91,220,0.414,0.46,63,78,0.808,16,78,94,121,21,4,72,47,359
"murrade01","Dejounte Murray",1312611,1568.3,"PG",21,"SAS",81,48,1743,270,609,0.443,9,34,0.265,261,575,0.454,0.451,105,148,0.709,110,349,459,231,97,31,134,151,654
"murraja01","Jamal Murray",3355320,1932.4,"PG",20,"DEN",81,80,2565,479,1062,0.451,165,436,0.378,314,626,0.502,0.529,229,253,0.905,82,215,297,274,79,28,172,173,1352
"muscami01","Mike Muscala",5e+06,774.5,"C",26,"ATL",53,7,1060,143,312,0.458,62,167,0.371,81,145,0.559,0.558,57,62,0.919,56,174,230,51,31,27,42,80,405
"napiesh01","Shabazz Napier",2361360,1057,"PG",26,"POR",74,10,1535,223,531,0.42,82,218,0.376,141,313,0.45,0.497,116,138,0.841,26,144,170,150,81,14,90,84,644
"netora01","Raul Neto",1471382,326.3,"PG",25,"UTA",41,0,498,69,151,0.457,19,47,0.404,50,104,0.481,0.52,26,35,0.743,7,42,49,75,13,4,36,38,183
"noelne01","Nerlens Noel",4187599,421.6,"C",23,"DAL",30,6,472,55,105,0.524,0,1,0,55,104,0.529,0.524,21,28,0.75,48,120,168,20,31,22,26,59,131
"ntilila01","Frank Ntilikina",4155720,1036.4,"PG",19,"NYK",78,9,1706,182,500,0.364,50,157,0.318,132,343,0.385,0.414,49,68,0.721,37,140,177,250,65,18,131,181,463
"ojelese01","Semi Ojeleye",1291892,418.2,"PF",23,"BOS",73,0,1150,65,188,0.346,40,125,0.32,25,63,0.397,0.452,25,41,0.61,37,124,161,20,21,4,25,91,195
"oladivi01","Victor Oladipo",2.1e+07,2642.5,"SG",25,"IND",75,75,2552,640,1342,0.477,161,434,0.371,479,908,0.528,0.537,294,368,0.799,47,343,390,323,177,57,219,175,1735
"olynyke01","Kelly Olynyk",12537527,1612.7,"PF",26,"MIA",76,22,1779,316,636,0.497,106,280,0.379,210,356,0.59,0.58,134,174,0.77,89,342,431,207,62,35,147,222,872
"osmande01","Cedi Osman",2775000,435.5,"SF",22,"CLE",61,12,672,90,186,0.484,32,87,0.368,58,99,0.586,0.57,26,46,0.565,19,101,120,41,22,3,32,78,238
"parsoch01","Chandler Parsons",23112004,501.5,"SF",29,"MEM",36,8,691,108,234,0.462,51,121,0.421,57,113,0.504,0.571,17,27,0.63,14,76,90,69,18,11,35,53,284
"pattepa01","Patrick Patterson",5192000,704.1,"PF",28,"OKC",82,3,1270,106,266,0.398,66,171,0.386,40,95,0.421,0.523,40,46,0.87,32,161,193,57,48,23,33,87,318
"paulch01","Chris Paul",24599495,2031.1,"PG",32,"HOU",58,58,1847,367,798,0.46,144,379,0.38,223,419,0.532,0.55,203,221,0.919,37,276,313,457,96,14,128,141,1081
"payneca01","Cameron Payne",3263294,495.3,"PG",23,"CHI",25,14,582,87,215,0.405,35,91,0.385,52,124,0.419,0.486,12,16,0.75,18,51,69,113,26,9,36,44,221
"paytoel01","Elfrid Payton",3332340,480,"PG",23,"PHO",19,19,551,91,209,0.435,5,25,0.2,86,184,0.467,0.447,37,54,0.685,17,83,100,118,19,6,54,50,224
"paytoel01","Elfrid Payton",3332340,1168.3,"PG",23,"ORL",44,44,1257,238,458,0.52,25,67,0.373,213,391,0.545,0.547,72,114,0.632,47,127,174,275,64,16,114,97,573
"paytoel01","Elfrid Payton",3332340,1648.3,"PG",23,"TOT",63,63,1808,329,667,0.493,30,92,0.326,299,575,0.52,0.516,109,168,0.649,64,210,274,393,83,22,168,147,797
"plumlma01","Mason Plumlee",14041096,1292,"C",27,"DEN",74,26,1439,221,368,0.601,0,1,0,221,367,0.602,0.601,82,179,0.458,132,268,400,142,49,81,103,184,524
"portibo01","Bobby Portis",2494346,1669.1,"PF",22,"CHI",73,4,1643,382,811,0.471,80,223,0.359,302,588,0.514,0.52,120,156,0.769,159,339,498,123,50,23,103,130,964
"poweldw01","Dwight Powell",9003125,1346.3,"C",26,"DAL",79,25,1672,255,430,0.593,28,84,0.333,227,346,0.656,0.626,133,185,0.719,135,309,444,91,67,32,59,186,671
"powelno01","Norman Powell",9367200,669.3,"SG",24,"TOR",70,18,1062,150,374,0.401,53,186,0.285,97,188,0.516,0.472,32,39,0.821,14,105,119,89,37,16,66,111,385
"randlju01","Julius Randle",4149242,2080.8,"C",23,"LAL",82,49,2190,504,904,0.558,10,45,0.222,494,859,0.575,0.563,305,425,0.718,181,473,654,210,43,45,213,274,1323
"richajo01","Josh Richardson",9367200,1865.5,"SF",24,"MIA",81,81,2689,399,885,0.451,127,336,0.378,272,549,0.495,0.523,120,142,0.845,69,216,285,231,121,75,140,199,1045
"riverau01","Austin Rivers",12650000,1426,"SG",25,"LAC",61,59,2057,341,805,0.424,136,360,0.378,205,445,0.461,0.508,102,159,0.642,27,118,145,242,74,16,109,152,920
"roberan03","Andre Roberson",9259260,603,"SG",26,"OKC",39,39,1037,87,162,0.537,8,36,0.222,79,126,0.627,0.562,12,38,0.316,75,110,185,46,45,35,30,89,194
"rondora01","Rajon Rondo",3300000,1636.1,"PG",31,"NOP",65,63,1705,231,494,0.468,50,150,0.333,181,344,0.526,0.518,25,46,0.543,31,232,263,533,70,10,151,119,537
"rosste01","Terrence Ross",10500000,373.6,"SG",26,"ORL",24,20,600,76,191,0.398,30,93,0.323,46,98,0.469,0.476,27,36,0.75,10,63,73,38,27,11,29,45,209
"roziete01","Terry Rozier",1988520,1702.2,"PG",23,"BOS",80,16,2068,316,800,0.395,153,402,0.381,163,398,0.41,0.491,115,149,0.772,63,313,376,232,80,19,80,123,900
"rubiori01","Ricky Rubio",14275000,1881.2,"PG",27,"UTA",77,77,2254,346,827,0.418,96,273,0.352,250,554,0.451,0.476,220,254,0.866,44,307,351,410,121,11,207,206,1008
"russeda01","D'Angelo Russell",7019698,1205.3,"PG",21,"BRK",48,35,1234,278,672,0.414,90,278,0.324,188,394,0.477,0.481,97,131,0.74,30,159,189,249,36,17,147,93,743
"sabondo01","Domantas Sabonis",2659800,1612.9,"C",21,"IND",74,19,1810,340,661,0.514,13,37,0.351,327,624,0.524,0.524,168,224,0.75,165,407,572,151,40,32,137,220,861
"sefolth01","Thabo Sefolosha",5500000,608.7,"SF",33,"UTA",38,6,806,118,240,0.492,32,84,0.381,86,156,0.551,0.558,44,54,0.815,29,132,161,33,52,12,30,59,312
"shumpim01","Iman Shumpert",10337079,135.7,"SG",27,"CLE",14,6,276,22,58,0.379,7,26,0.269,15,32,0.469,0.44,11,15,0.733,7,34,41,17,9,4,16,22,62
"siakapa01","Pascal Siakam",1544951,1351.3,"PF",23,"TOR",81,5,1679,253,498,0.508,29,132,0.22,224,366,0.612,0.537,54,87,0.621,79,285,364,159,62,42,67,166,589
"simmobe01","Ben Simmons",6434520,3012.3,"PG",21,"PHI",81,81,2732,544,998,0.545,0,11,0,544,987,0.551,0.545,191,341,0.56,145,514,659,661,140,70,278,211,1279
"simmojo02","Jonathon Simmons",6e+06,1322.3,"SG",28,"ORL",69,50,2029,354,761,0.465,69,204,0.338,285,557,0.512,0.511,185,241,0.768,61,178,239,171,58,16,146,175,962
"singlky01","Kyle Singler",4666500,30,"SF",29,"OKC",12,0,59,7,21,0.333,2,5,0.4,5,16,0.313,0.381,7,13,0.538,1,9,10,2,1,0,3,4,23
"smithis01","Ish Smith",6e+06,1681.8,"PG",29,"DET",82,35,2043,389,801,0.486,35,101,0.347,354,700,0.506,0.507,81,116,0.698,27,197,224,360,64,20,108,140,894
"snellto01","Tony Snell",10607143,908.2,"SG",26,"MIL",75,59,2053,185,425,0.435,108,268,0.403,77,157,0.49,0.562,38,48,0.792,9,132,141,98,47,28,36,115,516
"swanica01","Caleb Swanigan",1465920,132.8,"PF",20,"POR",27,3,189,24,60,0.4,1,8,0.125,23,52,0.442,0.408,12,18,0.667,15,39,54,14,5,3,18,37,61
"tatumja01","Jayson Tatum",5645400,1741.4,"SF",19,"BOS",80,80,2438,397,835,0.475,105,242,0.434,292,593,0.492,0.538,213,258,0.826,50,352,402,128,83,58,114,170,1112
"taylois01","Isaiah Taylor",1544951,771.8,"PG",23,"ATL",67,9,1167,163,390,0.418,20,80,0.25,143,310,0.461,0.444,99,141,0.702,22,72,94,206,34,10,84,116,445
"teaguje01","Jeff Teague",1.9e+07,1853.8,"PG",29,"MIN",70,70,2311,354,794,0.446,84,228,0.368,270,566,0.477,0.499,202,239,0.845,24,185,209,492,102,23,177,171,994
"templga01","Garrett Temple",8e+06,944.4,"SG",31,"SAC",65,35,1615,199,476,0.418,89,227,0.392,110,249,0.442,0.512,60,78,0.769,22,130,152,124,57,27,79,135,547
"thomais02","Isaiah Thomas",6261395,619.9,"PG",28,"TOT",32,15,862,157,421,0.373,55,188,0.293,102,233,0.438,0.438,117,131,0.893,17,50,67,153,15,3,95,58,486
"thomais02","Isaiah Thomas",6261395,337.7,"PG",28,"LAL",17,1,456,87,227,0.383,33,101,0.327,54,126,0.429,0.456,58,63,0.921,10,26,36,85,6,1,54,33,265
"thomais02","Isaiah Thomas",6261395,282.2,"PG",28,"CLE",15,14,406,70,194,0.361,22,87,0.253,48,107,0.449,0.418,59,68,0.868,7,24,31,68,9,2,41,25,221
"thompkl01","Klay Thompson",17826150,2038.9,"SG",27,"GSW",73,73,2506,575,1179,0.488,229,521,0.44,346,658,0.526,0.585,82,98,0.837,31,246,277,185,55,34,128,117,1461
"tollian01","Anthony Tolliver",3290000,1069.2,"PF",32,"DET",79,14,1757,219,472,0.464,159,365,0.436,60,107,0.561,0.632,106,133,0.797,50,191,241,90,32,21,58,144,703
"townska01","Karl-Anthony Towns",6216840,3109.9,"C",22,"MIN",82,82,2918,639,1172,0.545,120,285,0.421,519,887,0.585,0.596,345,402,0.858,238,774,1012,199,64,115,159,285,1743
"turneev01","Evan Turner",17131148,1163.3,"SF",29,"POR",79,40,2034,258,577,0.447,42,132,0.318,216,445,0.485,0.484,91,107,0.85,30,214,244,173,47,29,99,163,649
"turnemy01","Myles Turner",3410284,1514.9,"C",21,"IND",65,62,1836,306,639,0.479,56,157,0.357,250,482,0.519,0.523,160,206,0.777,93,324,417,87,38,118,96,186,828
"ulisty01","Tyler Ulis",1312611,1117.1,"PG",22,"PHO",71,43,1658,214,551,0.388,42,146,0.288,172,405,0.425,0.426,84,101,0.832,24,104,128,311,70,7,127,120,554
"valende01","Denzel Valentine",2280600,1635.6,"SG",24,"CHI",77,37,2095,301,721,0.417,143,370,0.386,158,351,0.45,0.517,38,51,0.745,48,345,393,244,65,11,99,185,783
"waitedi01","Dion Waiters",11550000,633.9,"SG",26,"MIA",30,30,918,163,410,0.398,52,170,0.306,111,240,0.463,0.461,51,69,0.739,8,69,77,113,23,9,70,61,429
"walkeke02","Kemba Walker",1.2e+07,2421.6,"PG",27,"CHO",80,80,2736,588,1363,0.431,231,601,0.384,357,762,0.469,0.516,363,420,0.864,32,216,248,444,91,24,179,98,1770
"walljo01","John Wall",19169800,1437.5,"PG",27,"WAS",41,41,1410,280,667,0.42,62,167,0.371,218,500,0.436,0.466,175,241,0.726,22,128,150,393,57,45,158,80,797
"warretj01","T.J. Warren",3152931,1732.1,"SF",24,"PHO",65,65,2142,529,1063,0.498,20,90,0.222,509,973,0.523,0.507,193,255,0.757,125,208,333,85,65,41,85,149,1271
"westbru01","Russell Westbrook",28530608,3758.8,"PG",29,"OKC",80,80,2914,757,1687,0.449,97,326,0.298,660,1361,0.485,0.477,417,566,0.737,152,652,804,820,147,20,381,200,2028
"whitede01","Derrick White",1404600,92.7,"PG",23,"SAS",17,0,139,16,33,0.485,8,13,0.615,8,20,0.4,0.606,14,20,0.7,5,21,26,9,4,3,6,8,54
"whiteha01","Hassan Whiteside",25434262,1618.6,"C",28,"MIA",54,54,1364,312,578,0.54,2,2,1,310,576,0.538,0.542,128,182,0.703,174,444,618,54,37,94,92,131,754
"wiggian01","Andrew Wiggins",7574323,2065.6,"SF",22,"MIN",82,82,2979,569,1300,0.438,112,338,0.331,457,962,0.475,0.481,202,314,0.643,82,276,358,160,91,51,138,163,1452
"willilo02","Lou Williams",7e+06,2187.1,"SG",31,"LAC",79,19,2589,582,1337,0.435,186,518,0.359,396,819,0.484,0.505,432,491,0.88,40,158,198,417,85,19,234,106,1782
"willima02","Marvin Williams",14087500,1352,"PF",31,"CHO",78,78,2006,258,563,0.458,126,305,0.413,132,258,0.512,0.57,102,123,0.829,74,296,370,96,56,38,66,116,744
"willitr02","Troy Williams",1544951,230.3,"SF",23,"NYK",17,1,290,49,100,0.49,11,33,0.333,38,67,0.567,0.545,19,27,0.704,21,38,59,15,19,4,18,32,128
"willitr02","Troy Williams",1544951,241.6,"SF",23,"TOT",21,1,307,51,109,0.468,11,38,0.289,40,71,0.563,0.518,20,30,0.667,22,41,63,16,20,4,19,34,133
"willitr02","Troy Williams",1544951,11.3,"SF",23,"HOU",4,0,17,2,9,0.222,0,5,0,2,4,0.5,0.222,1,3,0.333,1,3,4,1,1,0,1,2,5
"wilsodj01","D.J. Wilson",2534280,40.5,"PF",21,"MIL",22,0,71,9,16,0.563,2,5,0.4,7,11,0.636,0.625,1,2,0.5,2,8,10,3,3,1,4,7,21
"winslju01","Justise Winslow",3448926,1226,"PF",21,"MIA",68,25,1680,207,488,0.424,49,129,0.38,158,359,0.44,0.474,66,104,0.635,64,306,370,148,54,33,77,140,529
"wrighde01","Delon Wright",2536898,1127.6,"PG",25,"TOR",69,4,1433,201,432,0.465,56,153,0.366,145,279,0.52,0.53,97,117,0.829,45,153,198,200,72,33,78,81,555
"yabusgu01","Guerschon Yabusele",2247480,156.4,"PF",22,"BOS",33,4,235,26,61,0.426,12,37,0.324,14,24,0.583,0.525,15,22,0.682,17,35,52,16,4,5,12,23,79
"youngth01","Thaddeus Young",13964045,1979.4,"PF",29,"IND",81,81,2607,421,864,0.487,58,181,0.32,363,683,0.531,0.521,55,92,0.598,184,328,512,152,135,36,105,175,955
"zelleco01","Cody Zeller",13528090,467.9,"C",25,"CHO",33,0,627,85,156,0.545,2,3,0.667,83,153,0.542,0.551,61,85,0.718,67,110,177,31,14,21,33,81,233
"zubaciv01","Ivica Zubac",1312611,327.1,"C",20,"LAL",43,0,410,61,122,0.5,0,1,0,61,121,0.504,0.5,39,51,0.765,45,78,123,25,8,15,26,47,161
